Area,T Sub,D Sub,ID,Longitude,Latitude,Substation Number,Substation Name
p60u,p60uhs4_1247_69,p60uhs4_1247,p60ulv28,-95.45138219,30.14651615,698,SPRING 19
p60u,p60uhs5_1247_69,p60uhs5_1247,p60ulv68,-95.37178112,30.18684479,699,PORTER 6
p60u,p60uhs6_1247_69,p60uhs6_1247,p60ulv105,-95.42158034,30.15660958,695,SPRING 17
p60u,p60uhs7_1247_69,p60uhs7_1247,p60ulv119,-95.39558291,30.1676895,699,PORTER 6
p60u,p60uhs8_1247_69,p60uhs8_1247,p60ulv66,-95.37325114,30.20795532,699,PORTER 6
p61u,p61uhs0_1247_69,p61uhs0_1247,p61ulv3,-95.57409434,29.86528039,720,KATY 85
p61u,p61uhs10_1247_69,p61uhs10_1247,p61ulv7,-95.54212364,29.86192216,706,BELLAIRE 28
p61u,p61uhs11_1247_69,p61uhs11_1247,p61ulv336,-95.46616855,29.82458863,713,BELLAIRE 35
p61u,p61uhs12_1247_69,p61uhs12_1247,p61ulv139,-95.56814205,29.80111393,722,BELLAIRE 41
p61u,p61uhs13_1247_69,p61uhs13_1247,p61ulv500,-95.54831169,29.74697544,714,BELLAIRE 36
p61u,p61uhs14_1247_69,p61uhs14_1247,p61ulv516,-95.5266994,29.75585852,715,BELLAIRE 37
p61u,p61uhs15_1247_69,p61uhs15_1247,p61ulv345,-95.49029526,29.81245999,716,BELLAIRE 38
p61u,p61uhs16_1247_69,p61uhs16_1247,p61ulv273,-95.51833229,29.80431702,717,BELLAIRE 39
p61u,p61uhs17_1247_69,p61uhs17_1247,p61ulv43,-95.47255881,29.84125556,718,HOUSTON 48
p61u,p61uhs18_1247_69,p61uhs18_1247,p61ulv1126,-95.58274802,29.84844404,719,KATY 84
p61u,p61uhs19_1247_69,p61uhs19_1247,p61ulv511,-95.53973832,29.73598455,714,BELLAIRE 36
p61u,p61uhs1_1247_69,p61uhs1_1247,p61ulv223,-95.53097952,29.82396321,704,BELLAIRE 26
p61u,p61uhs2_1247_69,p61uhs2_1247,p61ulv164,-95.54761168,29.78362755,710,BELLAIRE 32
p61u,p61uhs3_1247_69,p61uhs3_1247,p61ulv5,-95.55182117,29.85958743,706,BELLAIRE 28
p61u,p61uhs4_1247_69,p61uhs4_1247,p61ulv23,-95.52030265,29.85044098,707,BELLAIRE 29
p61u,p61uhs5_1247_69,p61uhs5_1247,p61ulv241,-95.49580878,29.83145512,721,BELLAIRE 40
p61u,p61uhs6_1247_69,p61uhs6_1247,p61ulv69,-95.54409285,29.83631554,706,BELLAIRE 28
p61u,p61uhs7_1247_69,p61uhs7_1247,p61ulv412,-95.52511905,29.77408433,709,BELLAIRE 31
p61u,p61uhs8_1247_69,p61uhs8_1247,p61ulv108,-95.58165574,29.79347572,710,BELLAIRE 32
p61u,p61uhs9_1247_69,p61uhs9_1247,p61ulv450,-95.47426045,29.78753127,711,BELLAIRE 33
p62u,p62uhs0_1247_69,p62uhs0_1247,p62ulv1526,-94.7407887,29.79108289,273,WALLISVILLE 1
p62u,p62uhs2_1247_69,p62uhs2_1247,p62ulv328,-94.73240804,29.83781777,726,WALLISVILLE 3
p63u,p63uhs0_1247_69,p63uhs0_1247,p63ulv56,-95.59698675,30.00738266,733,CYPRESS 43
p63u,p63uhs10_1247_69,p63uhs10_1247,p63ulv293,-95.57455259,29.93629514,742,CYPRESS 51
p63u,p63uhs11_1247_69,p63uhs11_1247,p63ulv117,-95.58244487,29.97458624,743,CYPRESS 52
p63u,p63uhs1_1247_69,p63uhs1_1247,p63ulv46,-95.62427267,29.99880944,741,CYPRESS 50
p63u,p63uhs2_1247_69,p63uhs2_1247,p63ulv123,-95.62248925,29.95718016,744,CYPRESS 53
p63u,p63uhs3_1247_69,p63uhs3_1247,p63ulv134,-95.5832096,29.9552836,743,CYPRESS 52
p63u,p63uhs4_1247_69,p63uhs4_1247,p63ulv385,-95.56507338,29.9096929,736,CYPRESS 46
p63u,p63uhs5_1247_69,p63uhs5_1247,p63ulv523,-95.64857564,29.97846954,737,CYPRESS 47
p63u,p63uhs6_1247_69,p63uhs6_1247,p63ulv241,-95.61923932,29.93053336,738,CYPRESS 48
p63u,p63uhs7_1247_69,p63uhs7_1247,p63ulv82,-95.56120927,29.99895976,349,TOMBALL 10
p63u,p63uhs8_1247_69,p63uhs8_1247,p63ulv376,-95.58170858,29.90132446,740,CYPRESS 49
p63u,p63uhs9_1247_69,p63uhs9_1247,p63ulv467,-95.65569797,30.00533081,741,CYPRESS 50
p64u,p64uhs0_1247_69,p64uhs0_1247,p64ulv248,-95.38001163,30.01234642,755,SPRING 32
p64u,p64uhs10_1247_69,p64uhs10_1247,p64ulv48,-95.33318788,30.0904614,753,SPRING 31
p64u,p64uhs11_1247_69,p64uhs11_1247,p64ulv335,-95.29452251,30.01337192,754,HUMBLE 11
p64u,p64uhs12_1247_69,p64uhs12_1247,p64ulv2,-95.45091198,30.04872515,358,SPRING 5
p64u,p64uhs1_1247_69,p64uhs1_1247,p64ulv1621,-95.34582853,29.98188743,745,SPRING 23
p64u,p64uhs2_1247_69,p64uhs2_1247,p64ulv380,-95.41018569,29.96871751,610,SPRING 9
p64u,p64uhs3_1247_69,p64uhs3_1247,p64ulv315,-95.31791343,30.01008157,756,HUMBLE 12
p64u,p64uhs4_1247_69,p64uhs4_1247,p64ulv211,-95.43102904,29.99689196,747,SPRING 25
p64u,p64uhs5_1247_69,p64uhs5_1247,p64ulv31,-95.40172578,30.07130711,748,SPRING 26
p64u,p64uhs6_1247_69,p64uhs6_1247,p64ulv7,-95.4538162,30.01281123,749,SPRING 27
p64u,p64uhs7_1247_69,p64uhs7_1247,p64ulv71,-95.42353487,30.05123994,748,SPRING 26
p64u,p64uhs8_1247_69,p64uhs8_1247,p64ulv199,-95.41683663,30.01327428,751,SPRING 29
p64u,p64uhs9_1247_69,p64uhs9_1247,p64ulv129,-95.3744422,30.05033748,752,SPRING 30
p65u,p65uhs0_1247_69,p65uhs0_1247,p65ulv31,-95.18262713,29.41325501,758,SANTA FE 1
p65u,p65uhs1_1247_69,p65uhs1_1247,p65ulv56,-95.1063209,29.41142239,759,SANTA FE 2
p65u,p65uhs2_1247_69,p65uhs2_1247,p65ulv72,-95.07898196,29.45978492,305,LEAGUE CITY 3
p65u,p65uhs3_1247_69,p65uhs3_1247,p65ulv152,-95.1270059,29.36309706,765,SANTA FE 5
p65u,p65uhs4_1247_69,p65uhs4_1247,p65ulv304,-95.07648679,29.42428747,760,DICKINSON 2
p65u,p65uhs5_1247_69,p65uhs5_1247,p65ulv119,-95.08722556,29.39612715,759,SANTA FE 2
p65u,p65uhs6_1247_69,p65uhs6_1247,p65ulv383,-95.05615127,29.36185608,762,SANTA FE 4
p65u,p65uhs7_1247_69,p65uhs7_1247,p65ulv191,-95.04659423,29.34697056,763,HITCHCOCK 4
p66u,p66uhs0_1247_69,p66uhs0_1247,p66ulv348,-94.93196732,29.38662262,775,TEXAS CITY 5
p66u,p66uhs1_1247_69,p66uhs1_1247,p66ulv187,-94.91277571,29.40625993,770,TEXAS CITY 3
p66u,p66uhs2_1247_69,p66uhs2_1247,p66ulv82,-94.95072267,29.38646083,843,TEXAS CITY 6
p66u,p66uhs3_1247_69,p66uhs3_1247,p66ulv4,-94.93392457,29.50014092,768,BACLIFF 2
p66u,p66uhs4_1247_69,p66uhs4_1247,p66ulv125,-94.9906985,29.35654855,769,LA MARQUE 2
p66u,p66uhs5_1247_69,p66uhs5_1247,p66ulv34,-94.93119987,29.42075698,770,TEXAS CITY 3
p66u,p66uhs6_1247_69,p66uhs6_1247,p66ulv108,-94.98939303,29.37311385,771,LA MARQUE 3
p66u,p66uhs7_1247_69,p66uhs7_1247,p66ulv158,-94.96730238,29.3370223,772,LA MARQUE 4
p66u,p66uhs8_1247_69,p66uhs8_1247,p66ulv204,-94.89109323,29.41401895,773,TEXAS CITY 4
p66u,p66uhs9_1247_69,p66uhs9_1247,p66ulv31,-95.00506373,29.44939897,774,DICKINSON 4
p67u,p67uhs0_1247_69,p67uhs0_1247,p67ulv156,-95.19106445,29.68831128,783,PASADENA 4
p67u,p67uhs10_1247_69,p67uhs10_1247,p67ulv28,-95.25213472,29.73348676,790,GALENA PARK 16
p67u,p67uhs11_1247_69,p67uhs11_1247,p67ulv451,-95.2105829,29.6260106,786,SOUTH HOUSTON 9
p67u,p67uhs12_1247_69,p67uhs12_1247,p67ulv113,-95.22352043,29.70414353,791,GALENA PARK 17
p67u,p67uhs13_1247_69,p67uhs13_1247,p67ulv2492,-95.25245553,29.6506697,792,SOUTH HOUSTON 11
p67u,p67uhs14_1247_69,p67uhs14_1247,p67ulv10470,-95.26005686,29.69733358,787,GALENA PARK 15
p67u,p67uhs15_1247_69,p67uhs15_1247,p67ulv19,-95.29004522,29.6417533,788,SOUTH HOUSTON 10
p67u,p67uhs16_1247_69,p67uhs16_1247,p67ulv490,-95.17660967,29.66271611,789,PASADENA 5
p67u,p67uhs17_1247_69,p67uhs17_1247,p67ulv428,-95.20061305,29.64246476,793,PASADENA 6
p67u,p67uhs1_1247_69,p67uhs1_1247,p67ulv374,-95.2345954,29.64415664,777,SOUTH HOUSTON 4
p67u,p67uhs2_1247_69,p67uhs2_1247,p67ulv503,-95.16790399,29.65168275,778,PASADENA 2
p67u,p67uhs3_1247_69,p67uhs3_1247,p67ulv2047,-95.25736612,29.63289538,779,SOUTH HOUSTON 5
p67u,p67uhs4_1247_69,p67uhs4_1247,p67ulv163,-95.16490036,29.70863974,780,PASADENA 3
p67u,p67uhs5_1247_69,p67uhs5_1247,p67ulv2,-95.27964288,29.66995527,781,SOUTH HOUSTON 6
p67u,p67uhs6_1247_69,p67uhs6_1247,p67ulv246,-95.24048188,29.67130704,785,SOUTH HOUSTON 8
p67u,p67uhs7_1247_69,p67uhs7_1247,p67ulv107,-95.19705638,29.70865793,783,PASADENA 4
p67u,p67uhs8_1247_69,p67uhs8_1247,p67ulv104,-95.20389681,29.72088031,784,GALENA PARK 14
p67u,p67uhs9_1247_69,p67uhs9_1247,p67ulv93,-95.23272851,29.69032106,785,SOUTH HOUSTON 8
p69u,p69uhs0_1247_69,p69uhs0_1247,p69ulv167,-95.5411912,29.35126058,805,ROSHARON 4
p69u,p69uhs10_1247_69,p69uhs10_1247,p69ulv17254,-95.566352,29.34075545,805,ROSHARON 4
p69u,p69uhs11_1247_69,p69uhs11_1247,p69ulv91,-95.58250807,29.45673333,481,THOMPSONS 2
p69u,p69uhs1_1247_69,p69uhs1_1247,p69ulv18,-95.51766101,29.51565992,798,MISSOURI CITY 8
p69u,p69uhs2_1247_69,p69uhs2_1247,p69ulv182,-95.5312209,29.55185075,807,MISSOURI CITY 10
p69u,p69uhs3_1247_69,p69uhs3_1247,p69ulv19,-95.53020428,29.49731464,799,MISSOURI CITY 9
p69u,p69uhs4_1247_69,p69uhs4_1247,p69ulv88,-95.49279454,29.46551374,800,ROSHARON 3
p69u,p69uhs5_1247_69,p69uhs5_1247,p69ulv137,-95.42961118,29.48529306,801,FRESNO 7
p69u,p69uhs6_1247_69,p69uhs6_1247,p69ulv300,-95.4681265,29.50690781,802,FRESNO 8
p69u,p69uhs7_1247_69,p69uhs7_1247,p69ulv44,-95.47315933,29.53443976,803,FRESNO 9
p69u,p69uhs8_1247_69,p69uhs8_1247,p69ulv13411,-95.44484817,29.36844894,808,ROSHARON 5
p69u,p69uhs9_1247_69,p69uhs9_1247,p69ulv132,-95.40082965,29.50371272,804,MANVEL 5
p70u,p70uhs0_1247_69,p70uhs0_1247,p70ulv2,-95.6215158,29.77631816,809,KATY 86
p70u,p70uhs10_1247_69,p70uhs10_1247,p70ulv631,-95.59318964,29.69219943,815,STAFFORD 20
p70u,p70uhs11_1247_69,p70uhs11_1247,p70ulv544,-95.61014155,29.70793558,819,SUGAR LAND 70
p70u,p70uhs12_1247_69,p70uhs12_1247,p70ulv463,-95.61349319,29.7410694,812,SUGAR LAND 68
p70u,p70uhs13_1247_69,p70uhs13_1247,p70ulv750,-95.60340674,29.66131672,820,SUGAR LAND 71
p70u,p70uhs14_1247_69,p70uhs14_1247,p70ulv412,-95.60296764,29.75649673,821,SUGAR LAND 72
p70u,p70uhs15_1247_69,p70uhs15_1247,p70ulv339,-95.63728773,29.66946733,826,SUGAR LAND 77
p70u,p70uhs16_1247_69,p70uhs16_1247,p70ulv42,-95.6789807,29.72885068,813,SUGAR LAND 69
p70u,p70uhs17_1247_69,p70uhs17_1247,p70ulv264,-95.68749521,29.67409751,822,SUGAR LAND 73
p70u,p70uhs1_1247_69,p70uhs1_1247,p70ulv325,-95.62657172,29.67878976,810,SUGAR LAND 67
p70u,p70uhs2_1247_69,p70uhs2_1247,p70ulv661,-95.54318795,29.72226234,218,BELLAIRE 13
p70u,p70uhs3_1247_69,p70uhs3_1247,p70ulv73,-95.62705099,29.72783495,812,SUGAR LAND 68
p70u,p70uhs4_1247_69,p70uhs4_1247,p70ulv65,-95.6509854,29.72791893,813,SUGAR LAND 69
p70u,p70uhs5_1247_69,p70uhs5_1247,p70ulv484,-95.60067293,29.73662772,819,SUGAR LAND 70
p70u,p70uhs6_1247_69,p70uhs6_1247,p70ulv615,-95.59517055,29.69766861,815,STAFFORD 20
p70u,p70uhs7_1247_69,p70uhs7_1247,p70ulv741,-95.58145356,29.66967839,816,STAFFORD 21
p70u,p70uhs8_1247_69,p70uhs8_1247,p70ulv184,-95.66285844,29.6975801,813,SUGAR LAND 69
p70u,p70uhs9_1247_69,p70uhs9_1247,p70ulv523,-95.56494304,29.72974412,723,BELLAIRE 42
p176u,p176uhs1_1247_69,p176uhs1_1247,p176ulv45,-96.68767663,30.54311634,3945,CALDWELL 5
p176u,p176uhs27_1247_69,p176uhs27_1247,p176ulv320,-96.64787178,30.32107569,3965,SOMERVILLE 4
p176u,p176uhs32_1247_69,p176uhs32_1247,p176ulv3980,-96.66920556,30.98060427,3970,CALVERT 4
p177u,p177uhs12_1247_69,p177uhs12_1247,p177ulv157,-96.62808887,31.31163054,3981,KOSSE 4
p177u,p177uhs13_1247_69,p177uhs13_1247,p177ulv161,-96.67234654,31.16588516,3982,BREMOND 3
p177u,p177uhs8_1247_69,p177uhs8_1247,p177ulv16,-96.65986625,31.74720023,1556,COOLIDGE 2
p35r,p35rhs21_1247_69,p35rhs21_1247,p35rlv258,-96.67901424,32.15913136,1290,BARDWELL 1
p35r,p35rhs26_1247_69,p35rhs26_1247,p35rlv668,-96.64182916,32.14754134,1546,BLOOMING GROVE 3
p35r,p35rhs28_1247_69,p35rhs28_1247,p35rlv24,-96.67249204,31.89114275,1284,DAWSON 1
p35r,p35rhs34_1247_69,p35rhs34_1247,p35rlv3275,-96.62376904,31.8431058,1284,DAWSON 1
p35r,p35rhs35_1247_69,p35rhs35_1247,p35rlv284,-96.65865079,32.09517674,1546,BLOOMING GROVE 3
p35r,p35rhs7_1247_69,p35rhs7_1247,p35rlv296,-96.66507718,31.99529882,1283,BARRY 1
p35r,p35rhs8_1247_69,p35rhs8_1247,p35rlv445,-96.62999483,31.85537638,1284,DAWSON 1
p36r,p36rhs0_1247_69,p36rhs0_1247,p36rlv254,-96.66688194,31.11566034,3887,BREMOND 1
p36r,p36rhs15_1247_69,p36rhs15_1247,p36rlv1360,-96.64677709,30.83023995,3950,HEARNE 5
p36r,p36rhs16_1247_69,p36rhs16_1247,p36rlv8741,-96.66544224,30.42516904,3864,CALDWELL 2
p36r,p36rhs17_1247_69,p36rhs17_1247,p36rlv6938,-96.68316958,30.41026819,3864,CALDWELL 2
p36r,p36rhs18_1247_69,p36rhs18_1247,p36rlv3483,-96.63465815,30.83725299,3950,HEARNE 5
p36r,p36rhs26_1247_69,p36rhs26_1247,p36rlv302,-96.66679159,30.95362073,3970,CALVERT 4
p36r,p36rhs2_1247_69,p36rhs2_1247,p36rlv117,-96.68058683,30.54763451,3945,CALDWELL 5
p36r,p36rhs31_1247_69,p36rhs31_1247,p36rlv105,-96.686538,30.60906901,3877,MILANO 3
p36r,p36rhs32_1247_69,p36rhs32_1247,p36rlv210,-96.66090013,30.34206203,3965,SOMERVILLE 4
p36r,p36rhs35_1247_69,p36rhs35_1247,p36rlv253,-96.67965633,31.05970719,3887,BREMOND 1
p38r,p38rhs13_1247_69,p38rhs13_1247,p38rlv404,-96.63177969,31.61911015,3894,GROESBECK 1
p38r,p38rhs16_1247_69,p38rhs16_1247,p38rlv1088,-96.66952848,31.38418249,3897,KOSSE 1
p38r,p38rhs25_1247_69,p38rhs25_1247,p38rlv232,-96.6714484,31.28680712,3904,KOSSE 3
p38r,p38rhs35_1247_69,p38rhs35_1247,p38rlv753,-96.6325664,31.49212009,3914,GROESBECK 3
p38r,p38rhs3_1247_69,p38rhs3_1247,p38rlv263,-96.66525276,31.18682178,3982,BREMOND 3
p38r,p38rhs41_1247_69,p38rhs41_1247,p38rlv60,-96.6828101,31.49959749,3917,MART 4
p38r,p38rhs5_1247_69,p38rhs5_1247,p38rlv48,-96.68534969,31.64306194,1307,COOLIDGE 1
p38r,p38rhs6_1247_69,p38rhs6_1247,p38rlv18,-96.67285162,31.8039465,1556,COOLIDGE 2
p38r,p38rhs7_1247_69,p38rhs7_1247,p38rlv1007,-96.62945804,31.73662956,1556,COOLIDGE 2
